sl_no,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
1457,Adilabad,Laxettipet,Paddy(Dhan)(Common),1001,FAQ,2500,2500,2500,2025-03-10
1459,Adilabad,Laxettipet,Paddy(Dhan)(Common),1001,FAQ,2500,2500,2500,2025-03-11
1460,Adilabad,Laxettipet,Paddy(Dhan)(Common),1001,FAQ,2500,2500,2500,2025-03-14
1456,Adilabad,Laxettipet,Paddy(Dhan)(Common),1001,FAQ,2500,2500,2500,2025-04-07
1458,Adilabad,Laxettipet,Paddy(Dhan)(Common),1001,FAQ,2500,2500,2500,2025-04-11
1472,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,Non-FAQ,1902,1912,1912,2025-04-08
1465,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1907,1907,1907,2025-04-09
1473,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,Non-FAQ,1912,1912,1912,2025-04-10
1466,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1911,1969,1969,2025-04-17
1467,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1913,1913,1913,2025-04-21
1470,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1959,1959,1959,2025-04-22
1471,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1970,2090,2010,2025-04-26
1461,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1902,1921,1902,2025-04-28
1468,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1913,1913,1913,2025-04-29
1464,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1906,1920,1917,2025-04-30
1463,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1902,2112,1942,2025-05-03
1462,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1902,1953,1953,2025-05-06
1469,Mahbubnagar,Mahbubnagar,Paddy(Dhan)(Common),Hansa,FAQ,1922,2017,1957,2025-05-07
1489,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,2212,2212,2212,2025-03-23
1475,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1806,1806,1806,2025-04-13
1481,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1866,2006,1931,2025-04-20
1485,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,1916,2233,2233,2025-04-20
1476,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1806,1934,1934,2025-04-23
1483,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,Non-FAQ,2036,2254,2036,2025-04-23
1478,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1806,2004,1980,2025-04-28
1486,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,1920,2306,2304,2025-04-28
1479,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1853,1987,1956,2025-04-30
1488,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,2008,2301,2296,2025-04-30
1477,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1806,1980,1806,2025-05-02
1487,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,1948,2316,2312,2025-05-02
1474,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1804,2240,1980,2025-05-04
1482,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,Non-FAQ,1890,2314,2290,2025-05-04
1480,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Hansa,FAQ,1860,2255,1960,2025-05-07
1484,Mahbubnagar,Mahbubnagar(Nawabpet),Paddy(Dhan)(Common),Sona,FAQ,1860,2304,2274,2025-05-07
1498,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-03-16
1499,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-03-17
1490,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-15
1491,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-16
1492,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-18
1500,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-19
1493,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-04-20
1501,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-21
1502,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-22
1503,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-27
1504,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-04-28
1494,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-02
1495,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-03
1496,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-05
1497,Karimnagar,Mallial(Cheppial),Paddy(Dhan)(Common),MTU-1010,Non-FAQ,2320,2320,2320,2025-05-06
1513,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-07
1515,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-08
1517,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-09
1518,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-10
1519,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-11
1520,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-12
1521,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-13
1522,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-14
1523,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-15
1524,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-18
1525,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-19
1526,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-20
1527,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-21
1528,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-22
1529,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-23
1530,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-24
1531,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-25
1532,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-26
1533,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-27
1534,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-28
1535,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-29
1537,Karimnagar,Manakodur,Paddy(Dhan)(Common),MTU-1010,FAQ,2320,2320,2320,2025-03-30
